date,BTCUSDT,ETHUSDT,XRPUSDT,SOLUSDT,TRXUSDT,WAVESUSDT,MATICUSDT,LTCUSDT,CHZUSDT,BCHUSDT,FTMUSDT,DOGEUSDT,BNBUSDT,NEARUSDT,GMTUSDT,DASHUSDT,AVAXUSDT
2023-08-06 16:00,29075.02,1831.27,0.6318,23.1448,0.077077,1.8880,0.6689,83.23,0.077285,225.67,0.2383,0.074987,244.37,1.3571,0.2069,31.49,12.5910
2023-08-06 16:05,29072.32,1831.28,0.6319,23.1306,0.077096,1.8873,0.6687,83.18,0.077317,224.88,0.2383,0.074956,244.23,1.3564,0.2069,31.48,12.6028
2023-08-06 16:10,29055.30,1830.49,0.6316,23.1343,0.077043,1.8844,0.6686,83.16,0.077066,224.80,0.2380,0.074955,244.10,1.3538,0.2069,31.44,12.5975
2023-08-06 16:15,29044.74,1830.05,0.6316,23.0950,0.077033,1.8832,0.6686,83.11,0.077094,224.59,0.2379,0.074940,243.97,1.3541,0.2069,31.41,12.5975
2023-08-06 16:20,29046.56,1830.49,0.6322,23.1278,0.077026,1.8828,0.6684,83.21,0.077098,224.52,0.2378,0.075002,243.87,1.3546,0.2067,31.41,12.6049
2023-08-06 16:25,29034.03,1829.58,0.6310,23.0630,0.076948,1.8798,0.6686,83.10,0.077038,224.32,0.2374,0.074886,243.90,1.3530,0.2065,31.34,12.5925
2023-08-06 16:30,29038.28,1829.56,0.6302,23.0248,0.077002,1.8820,0.6684,83.11,0.077058,224.38,0.2374,0.074925,243.87,1.3531,0.2063,31.40,12.5968
2023-08-06 16:35,29035.37,1829.38,0.6296,23.0199,0.076995,1.8802,0.6682,83.03,0.076986,224.18,0.2371,0.074766,244.01,1.3493,0.2058,31.34,12.5860
2023-08-06 16:40,29035.37,1829.87,0.6291,23.0650,0.077034,1.8825,0.6685,83.12,0.077104,224.36,0.2374,0.074795,244.16,1.3500,0.2059,31.33,12.5912
2023-08-06 16:45,29035.37,1829.70,0.6291,23.0246,0.077016,1.8829,0.6684,83.07,0.077035,224.18,0.2371,0.074661,244.04,1.3497,0.2059,31.29,12.5896
2023-08-06 16:50,29035.00,1829.62,0.6290,23.0403,0.077030,1.8838,0.6683,83.09,0.076960,224.42,0.2375,0.074676,244.09,1.3507,0.2059,31.29,12.5800
2023-08-06 16:55,29032.48,1830.00,0.6278,22.9887,0.076964,1.8829,0.6675,82.96,0.076811,224.28,0.2375,0.074557,243.50,1.3485,0.2059,31.30,12.5650
2023-08-06 17:00,29026.17,1829.00,0.6273,22.9446,0.076905,1.8809,0.6657,82.91,0.076670,224.01,0.2371,0.074426,243.51,1.3474,0.2055,31.28,12.5536
2023-08-06 17:05,29026.18,1829.79,0.6278,22.9834,0.076951,1.8822,0.6666,83.06,0.076765,223.68,0.2376,0.074529,243.52,1.3484,0.2055,31.23,12.5620
2023-08-06 17:10,29026.17,1829.00,0.6269,22.9500,0.076921,1.8793,0.6655,83.03,0.076826,223.37,0.2372,0.074449,243.50,1.3467,0.2055,31.25,12.5647
2023-08-06 17:15,29020.98,1829.38,0.6278,22.9823,0.076960,1.8819,0.6657,83.09,0.076800,223.76,0.2374,0.074488,243.49,1.3476,0.2053,31.26,12.5656
2023-08-06 17:20,29029.99,1830.79,0.6282,23.0125,0.076958,1.8826,0.6663,83.20,0.076797,223.98,0.2379,0.074586,243.61,1.3480,0.2057,31.29,12.5793
2023-08-06 17:25,29030.00,1830.38,0.6281,22.9954,0.076959,1.8858,0.6652,83.11,0.076731,223.72,0.2376,0.074556,243.65,1.3475,0.2056,31.31,12.5700
2023-08-06 17:30,29025.30,1829.94,0.6270,22.9415,0.076901,1.8829,0.6648,82.99,0.076604,223.22,0.2375,0.074475,243.23,1.3457,0.2054,31.25,12.5559
2023-08-06 17:35,29018.61,1829.69,0.6273,22.9563,0.076958,1.8846,0.6658,83.07,0.076718,223.36,0.2373,0.074474,243.12,1.3449,0.2051,31.26,12.5697
2023-08-06 17:40,29013.97,1828.52,0.6268,22.9414,0.076938,1.8817,0.6655,83.00,0.076757,223.09,0.2370,0.074496,243.30,1.3435,0.2050,31.28,12.5617
2023-08-06 17:45,29001.01,1827.55,0.6247,22.8772,0.076879,1.8761,0.6636,82.52,0.076576,222.37,0.2366,0.074244,243.10,1.3413,0.2044,31.18,12.5263
2023-08-06 17:50,29028.11,1829.79,0.6271,22.9628,0.076980,1.8825,0.6661,82.70,0.076824,222.61,0.2377,0.074430,243.23,1.3443,0.2051,31.29,12.5669
2023-08-06 17:55,29047.04,1830.50,0.6274,23.0117,0.077021,1.8865,0.6671,82.89,0.076894,223.33,0.2381,0.074523,243.46,1.3472,0.2053,31.33,12.5851
2023-08-06 18:00,29041.32,1830.83,0.6279,23.0224,0.077045,1.8913,0.6668,82.71,0.076948,223.20,0.2377,0.074502,243.46,1.3461,0.2053,31.34,12.5894
2023-08-06 18:05,29041.91,1830.98,0.6282,23.0281,0.077012,1.8960,0.6672,82.90,0.077008,223.26,0.2376,0.074588,243.43,1.3495,0.2054,31.36,12.5932
2023-08-06 18:10,29044.11,1830.50,0.6278,23.0163,0.076995,1.8986,0.6667,82.85,0.076932,223.13,0.2375,0.074484,243.38,1.3474,0.2054,31.37,12.5873
2023-08-06 18:15,29036.46,1829.33,0.6271,22.9876,0.076934,1.8975,0.6654,82.69,0.076888,222.77,0.2370,0.074343,243.28,1.3466,0.2053,31.28,12.5699
2023-08-06 18:20,29039.98,1829.05,0.6269,23.0159,0.076989,1.9028,0.6658,82.72,0.076989,222.76,0.2371,0.074366,243.08,1.3458,0.2054,31.30,12.5796
2023-08-06 18:25,29042.86,1830.17,0.6275,23.0374,0.077032,1.8943,0.6659,82.78,0.077133,223.14,0.2372,0.074500,243.36,1.3469,0.2056,31.32,12.5810
2023-08-06 18:30,29043.33,1830.16,0.6277,23.0554,0.077022,1.8940,0.6666,82.80,0.077147,223.25,0.2374,0.074507,243.38,1.3469,0.2056,31.42,12.5756
2023-08-06 18:35,29044.94,1830.69,0.6277,23.0421,0.077038,1.8943,0.6665,82.86,0.077092,222.89,0.2373,0.074573,243.63,1.3461,0.2056,31.44,12.5748
2023-08-06 18:40,29051.80,1830.90,0.6280,23.0564,0.077045,1.8959,0.6676,82.81,0.077220,222.90,0.2375,0.074655,243.77,1.3467,0.2058,31.45,12.5708
2023-08-06 18:45,29051.80,1830.53,0.6282,23.0520,0.077005,1.8953,0.6670,82.72,0.077307,223.12,0.2375,0.074764,243.85,1.3458,0.2058,31.42,12.5750
2023-08-06 18:50,29051.72,1830.50,0.6270,23.0300,0.076981,1.8959,0.6666,82.52,0.077269,222.63,0.2374,0.074804,243.76,1.3434,0.2056,31.38,12.5708
2023-08-06 18:55,29051.72,1830.21,0.6268,23.0265,0.076968,1.8890,0.6667,82.54,0.077314,222.75,0.2373,0.074657,243.61,1.3414,0.2053,31.43,12.5671
2023-08-06 19:00,29051.22,1830.41,0.6265,23.0251,0.077013,1.8860,0.6671,82.45,0.077383,222.48,0.2373,0.074568,243.51,1.3404,0.2053,31.31,12.5664
2023-08-06 19:05,29046.84,1830.43,0.6274,23.0599,0.076990,1.8896,0.6678,82.52,0.077310,222.40,0.2377,0.074698,243.44,1.3445,0.2053,31.33,12.5767
2023-08-06 19:10,29046.83,1830.08,0.6275,23.0647,0.076998,1.8921,0.6681,82.51,0.077367,222.43,0.2378,0.074593,243.46,1.3444,0.2053,31.33,12.5702
2023-08-06 19:15,29040.22,1829.61,0.6272,23.0226,0.077040,1.8909,0.6670,82.46,0.077353,222.15,0.2376,0.074510,243.43,1.3437,0.2053,31.31,12.5672
2023-08-06 19:20,29032.89,1829.52,0.6268,23.0208,0.076965,1.8888,0.6673,82.48,0.077268,222.09,0.2379,0.074503,243.37,1.3422,0.2058,31.31,12.5535
2023-08-06 19:25,29017.09,1829.02,0.6267,22.9846,0.076963,1.8872,0.6659,81.98,0.077161,221.81,0.2375,0.074371,243.17,1.3403,0.2051,31.25,12.5408
2023-08-06 19:30,29021.99,1829.37,0.6267,23.0056,0.077041,1.8894,0.6663,82.05,0.077229,221.90,0.2378,0.074439,243.11,1.3417,0.2052,31.31,12.5533
2023-08-06 19:35,29019.44,1829.44,0.6273,23.0140,0.076940,1.8901,0.6666,82.23,0.077280,222.37,0.2377,0.074405,243.11,1.3422,0.2055,31.29,12.5439
2023-08-06 19:40,29010.02,1828.44,0.6256,22.9208,0.076958,1.8840,0.6655,82.16,0.077143,222.15,0.2372,0.074275,243.02,1.3390,0.2047,31.24,12.5288
2023-08-06 19:45,29020.83,1829.61,0.6268,23.0252,0.076982,1.8874,0.6666,82.32,0.077241,222.26,0.2377,0.074519,243.17,1.3421,0.2053,31.29,12.5440
2023-08-06 19:50,29018.41,1829.30,0.6263,22.9821,0.077007,1.8856,0.6664,82.10,0.077200,222.23,0.2376,0.074553,243.17,1.3405,0.2052,31.27,12.5309
2023-08-06 19:55,29018.42,1829.62,0.6270,23.0158,0.077092,1.8892,0.6664,82.21,0.077286,222.55,0.2377,0.074703,243.26,1.3433,0.2052,31.30,12.5339
2023-08-06 20:00,29029.83,1829.90,0.6274,23.0532,0.077103,1.8897,0.6665,82.30,0.077352,222.66,0.2378,0.074731,243.35,1.3433,0.2052,31.37,12.5333
2023-08-06 20:05,29029.83,1830.00,0.6276,23.0660,0.077103,1.8878,0.6668,82.37,0.077412,222.65,0.2380,0.074729,243.47,1.3420,0.2052,31.37,12.5320
2023-08-06 20:10,29049.98,1831.50,0.6286,23.1582,0.077151,1.8919,0.6685,82.49,0.077428,223.10,0.2386,0.074808,243.60,1.3436,0.2052,31.43,12.5584
2023-08-06 20:15,29058.99,1832.71,0.6293,23.1780,0.077156,1.8944,0.6681,82.53,0.077491,223.26,0.2387,0.074856,243.72,1.3444,0.2052,31.42,12.5657
2023-08-06 20:20,29062.60,1833.87,0.6297,23.2020,0.077184,1.8981,0.6686,82.56,0.077426,223.23,0.2388,0.074956,243.97,1.3446,0.2059,31.48,12.5826
2023-08-06 20:25,29084.14,1834.98,0.6296,23.2462,0.077239,1.8987,0.6697,82.67,0.077544,223.65,0.2390,0.075102,244.15,1.3469,0.2060,31.53,12.5890
2023-08-06 20:30,29088.60,1835.62,0.6304,23.2313,0.077300,1.9004,0.6699,82.60,0.077601,223.63,0.2391,0.075075,244.34,1.3462,0.2063,31.61,12.5878
2023-08-06 20:35,29081.47,1835.43,0.6298,23.2416,0.077267,1.8987,0.6693,82.63,0.077560,223.48,0.2391,0.075070,244.55,1.3471,0.2063,31.70,12.5962
2023-08-06 20:40,29081.47,1834.70,0.6296,23.2020,0.077267,1.8975,0.6688,82.52,0.077507,223.36,0.2387,0.074945,244.13,1.3450,0.2061,31.67,12.5954
2023-08-06 20:45,29081.47,1834.13,0.6294,23.2305,0.077133,1.9001,0.6688,82.65,0.077436,223.56,0.2388,0.074975,244.02,1.3446,0.2060,31.67,12.5977
2023-08-06 20:50,29071.50,1832.76,0.6291,23.1901,0.077135,1.8988,0.6685,82.59,0.077453,223.37,0.2385,0.074981,243.95,1.3439,0.2057,31.63,12.5849
2023-08-06 20:55,29062.81,1831.16,0.6283,23.1433,0.077115,1.8963,0.6678,82.46,0.077435,223.37,0.2381,0.074820,243.73,1.3423,0.2057,31.61,12.5742
2023-08-06 21:00,29067.40,1831.84,0.6283,23.1662,0.077114,1.8991,0.6682,82.56,0.077397,223.16,0.2385,0.074834,243.77,1.3439,0.2058,31.62,12.5798
2023-08-06 21:05,29094.10,1833.85,0.6298,23.2171,0.077152,1.8999,0.6690,82.71,0.077426,223.85,0.2385,0.074983,243.95,1.3433,0.2057,31.78,12.6052
2023-08-06 21:10,29097.19,1833.25,0.6285,23.1569,0.077221,1.9002,0.6689,82.69,0.077472,223.61,0.2384,0.075105,243.95,1.3426,0.2060,31.77,12.6103
2023-08-06 21:15,29097.18,1833.53,0.6286,23.1689,0.077214,1.8987,0.6688,82.67,0.077474,223.68,0.2381,0.075219,244.03,1.3443,0.2060,31.82,12.6173
2023-08-06 21:20,29097.55,1833.73,0.6286,23.1759,0.077198,1.8972,0.6687,82.70,0.077461,223.66,0.2381,0.075188,244.02,1.3440,0.2061,31.81,12.6173
2023-08-06 21:25,29093.30,1833.05,0.6278,23.1504,0.077154,1.8974,0.6678,82.56,0.077416,223.43,0.2378,0.075128,244.20,1.3423,0.2059,31.75,12.6027
2023-08-06 21:30,29092.81,1833.02,0.6273,23.1285,0.077159,1.8967,0.6674,82.52,0.077422,223.35,0.2378,0.075047,244.07,1.3416,0.2059,31.73,12.5836
2023-08-06 21:35,29102.68,1833.68,0.6285,23.1983,0.077257,1.8975,0.6683,82.67,0.077466,223.57,0.2380,0.075327,244.14,1.3439,0.2059,31.81,12.6001
2023-08-06 21:40,29102.67,1833.61,0.6282,23.1892,0.077196,1.8971,0.6681,82.62,0.077359,223.52,0.2381,0.075264,244.04,1.3429,0.2059,31.81,12.5856
2023-08-06 21:45,29098.31,1833.41,0.6282,23.1825,0.077197,1.8959,0.6681,82.56,0.077360,223.55,0.2381,0.075257,243.99,1.3424,0.2059,31.86,12.5858
2023-08-06 21:50,29095.65,1834.40,0.6279,23.1923,0.077077,1.8977,0.6687,82.64,0.077350,223.75,0.2384,0.075320,244.04,1.3444,0.2059,31.92,12.5819
2023-08-06 21:55,29095.64,1834.39,0.6277,23.1900,0.077035,1.8963,0.6681,82.60,0.077318,223.65,0.2383,0.075179,244.03,1.3423,0.2059,32.21,12.5879
2023-08-06 22:00,29091.82,1834.07,0.6276,23.1984,0.076953,1.8960,0.6682,82.59,0.077372,223.58,0.2382,0.075138,244.03,1.3453,0.2059,32.35,12.5810
2023-08-06 22:05,29091.82,1834.17,0.6280,23.1858,0.076866,1.8933,0.6678,82.70,0.077318,223.46,0.2385,0.075097,243.94,1.3452,0.2059,32.17,12.5830
2023-08-06 22:10,29077.84,1833.63,0.6273,23.1738,0.076645,1.8911,0.6672,82.67,0.077275,223.28,0.2382,0.075102,243.79,1.3432,0.2054,32.24,12.5752
2023-08-06 22:15,29089.49,1834.09,0.6277,23.2093,0.076620,1.8907,0.6673,82.71,0.077231,223.40,0.2387,0.075176,243.69,1.3446,0.2055,32.25,12.5897
2023-08-06 22:20,29097.56,1834.23,0.6277,23.2320,0.076866,1.8919,0.6679,82.77,0.077353,223.39,0.2388,0.075186,243.79,1.3455,0.2057,32.26,12.5908
2023-08-06 22:25,29087.55,1833.46,0.6280,23.1871,0.076581,1.8899,0.6669,82.66,0.077253,223.12,0.2385,0.075040,243.57,1.3448,0.2056,32.24,12.5794
2023-08-06 22:30,29087.22,1833.24,0.6278,23.1889,0.076627,1.8894,0.6667,82.62,0.077266,223.07,0.2383,0.075079,243.46,1.3443,0.2056,32.13,12.5839
2023-08-06 22:35,29079.55,1832.52,0.6271,23.1615,0.076640,1.8908,0.6665,82.65,0.077290,222.99,0.2382,0.074926,243.44,1.3451,0.2056,32.17,12.5752
2023-08-06 22:40,29084.98,1832.52,0.6278,23.2142,0.076764,1.8895,0.6667,82.72,0.077230,222.97,0.2382,0.074979,243.40,1.3449,0.2056,32.26,12.5730
2023-08-06 22:45,29091.08,1833.31,0.6290,23.2726,0.076774,1.8910,0.6670,82.80,0.077286,223.15,0.2385,0.075003,243.51,1.3456,0.2056,32.31,12.5880
2023-08-06 22:50,29094.61,1833.36,0.6286,23.2200,0.076765,1.8881,0.6670,82.73,0.077246,222.97,0.2382,0.074912,243.42,1.3447,0.2057,32.28,12.5815
2023-08-06 22:55,29094.61,1833.04,0.6286,23.2101,0.076786,1.8882,0.6666,82.74,0.077296,222.77,0.2380,0.074882,243.32,1.3441,0.2057,32.22,12.5806
2023-08-06 23:00,29091.52,1832.34,0.6272,23.2216,0.076756,1.8870,0.6659,82.69,0.077250,222.63,0.2379,0.074856,243.27,1.3443,0.2055,32.18,12.5750
2023-08-06 23:05,29091.52,1832.33,0.6274,23.2519,0.076735,1.8871,0.6662,82.68,0.077276,222.76,0.2378,0.074872,243.19,1.3443,0.2053,32.18,12.5765
2023-08-06 23:10,29087.45,1832.34,0.6275,23.2367,0.076701,1.8865,0.6661,82.68,0.077213,222.98,0.2375,0.074858,243.24,1.3448,0.2054,32.23,12.5787
2023-08-06 23:15,29087.44,1832.01,0.6271,23.1996,0.076690,1.8869,0.6662,82.67,0.077215,222.76,0.2373,0.074859,243.21,1.3438,0.2054,32.22,12.5735
2023-08-06 23:20,29089.74,1832.22,0.6274,23.2226,0.076685,1.8887,0.6662,82.68,0.077280,222.96,0.2376,0.074915,243.30,1.3436,0.2055,32.27,12.5843
2023-08-06 23:25,29089.73,1832.10,0.6275,23.2028,0.076667,1.8892,0.6662,82.69,0.077243,222.89,0.2375,0.074836,243.26,1.3438,0.2054,32.16,12.5775
2023-08-06 23:30,29089.73,1832.11,0.6276,23.2080,0.076651,1.8892,0.6665,82.70,0.077274,223.02,0.2374,0.074891,243.26,1.3434,0.2056,32.15,12.5768
2023-08-06 23:35,29091.53,1832.20,0.6283,23.2485,0.076688,1.8881,0.6670,82.76,0.077278,223.20,0.2376,0.074938,243.39,1.3441,0.2055,32.14,12.5914
2023-08-06 23:40,29091.53,1832.20,0.6288,23.2525,0.076722,1.8894,0.6675,82.73,0.077362,223.24,0.2379,0.074939,243.56,1.3445,0.2056,32.14,12.5960
2023-08-06 23:45,29086.49,1831.88,0.6278,23.2005,0.076649,1.8854,0.6670,82.68,0.077250,222.92,0.2372,0.074801,243.50,1.3425,0.2053,32.06,12.5695
2023-08-06 23:50,29086.48,1831.98,0.6280,23.2101,0.076712,1.8838,0.6667,82.66,0.077327,222.85,0.2372,0.074798,243.36,1.3421,0.2053,32.16,12.5660
2023-08-06 23:55,29086.49,1831.56,0.6277,23.2153,0.076707,1.8850,0.6667,82.62,0.077227,222.81,0.2373,0.074815,243.29,1.3415,0.2052,32.16,12.5631
2023-08-07 00:00,29084.32,1831.16,0.6272,23.1785,0.076636,1.8854,0.6663,82.57,0.077204,222.68,0.2371,0.074789,243.24,1.3421,0.2051,32.19,12.5699
2023-08-07 00:05,29084.33,1831.16,0.6273,23.1673,0.076633,1.8842,0.6663,82.62,0.077256,222.70,0.2371,0.074814,243.20,1.3407,0.2050,32.23,12.5659
2023-08-07 00:10,29085.99,1831.16,0.6275,23.1625,0.076601,1.8860,0.6664,82.68,0.077205,222.83,0.2370,0.074801,243.16,1.3409,0.2051,32.17,12.5671
2023-08-07 00:15,29085.99,1831.15,0.6274,23.1488,0.076616,1.8854,0.6668,82.73,0.077238,222.50,0.2371,0.074827,243.16,1.3414,0.2051,32.15,12.5598
2023-08-07 00:20,29085.98,1831.15,0.6281,23.1632,0.076664,1.8863,0.6670,82.70,0.077291,222.63,0.2371,0.074880,243.20,1.3406,0.2052,32.19,12.5589
2023-08-07 00:25,29139.99,1832.00,0.6290,23.2322,0.076688,1.8902,0.6690,82.93,0.077375,223.30,0.2376,0.075315,243.44,1.3439,0.2055,32.30,12.5732
2023-08-07 00:30,29133.09,1832.40,0.6304,23.2721,0.076742,1.8946,0.6693,83.02,0.077477,223.33,0.2378,0.075426,243.57,1.3464,0.2057,32.43,12.5944
2023-08-07 00:35,29180.00,1835.50,0.6310,23.3800,0.076803,1.8964,0.6720,83.20,0.077645,223.91,0.2387,0.075467,243.90,1.3495,0.2062,32.36,12.6200
2023-08-07 00:40,29193.52,1837.36,0.6311,23.3601,0.076881,1.8967,0.6728,83.20,0.077640,223.93,0.2388,0.075617,243.81,1.3500,0.2064,32.41,12.6154
2023-08-07 00:45,29186.91,1835.59,0.6307,23.3339,0.076883,1.8965,0.6711,83.18,0.077662,223.87,0.2384,0.075604,243.88,1.3497,0.2062,32.36,12.6256
2023-08-07 00:50,29193.19,1836.89,0.6312,23.3631,0.076992,1.8988,0.6712,83.25,0.077687,224.00,0.2390,0.075943,243.78,1.3511,0.2062,32.53,12.6443
2023-08-07 00:55,29172.65,1835.73,0.6312,23.3726,0.076989,1.8985,0.6722,83.25,0.077635,223.96,0.2387,0.075704,243.92,1.3511,0.2063,32.58,12.6364
2023-08-07 01:00,29170.75,1835.24,0.6306,23.3087,0.076934,1.8967,0.6710,83.16,0.077562,223.65,0.2385,0.075530,243.63,1.3497,0.2060,32.59,12.6285
2023-08-07 01:05,29150.01,1834.57,0.6298,23.2829,0.076923,1.8974,0.6706,83.09,0.077531,223.45,0.2383,0.075519,243.55,1.3488,0.2059,32.59,12.6179
2023-08-07 01:10,29132.59,1833.71,0.6288,23.2505,0.076878,1.8953,0.6692,83.04,0.077540,223.40,0.2380,0.075484,243.42,1.3475,0.2059,32.51,12.6071
2023-08-07 01:15,29132.58,1833.58,0.6288,23.2223,0.076892,1.8957,0.6691,83.15,0.077466,223.26,0.2381,0.075389,243.36,1.3470,0.2058,32.61,12.6111
2023-08-07 01:20,29132.59,1833.42,0.6290,23.2608,0.076887,1.8981,0.6700,82.90,0.077442,223.26,0.2380,0.075290,243.34,1.3451,0.2057,32.55,12.6070
2023-08-07 01:25,29068.42,1829.30,0.6246,23.1093,0.076735,1.8869,0.6661,82.60,0.077098,222.00,0.2369,0.074914,242.82,1.3392,0.2048,32.41,12.5593
2023-08-07 01:30,29082.65,1830.42,0.6240,23.1222,0.076698,1.8891,0.6668,82.62,0.077166,221.99,0.2371,0.074853,242.97,1.3398,0.2048,32.46,12.5658
2023-08-07 01:35,29103.28,1830.54,0.6254,23.1602,0.076746,1.8933,0.6675,82.75,0.077441,222.55,0.2375,0.075006,243.26,1.3413,0.2048,32.42,12.5901
2023-08-07 01:40,29118.11,1831.83,0.6257,23.2217,0.076799,1.8969,0.6685,82.81,0.077495,222.80,0.2378,0.075087,243.33,1.3442,0.2048,32.57,12.6133
2023-08-07 01:45,29117.03,1831.21,0.6263,23.2173,0.077075,1.8970,0.6686,82.80,0.077553,222.96,0.2379,0.075122,243.36,1.3432,0.2053,32.74,12.6217
2023-08-07 01:50,29149.10,1834.00,0.6269,23.2724,0.077115,1.8986,0.6704,82.91,0.077606,223.20,0.2383,0.075221,243.53,1.3445,0.2056,32.94,12.6269
2023-08-07 01:55,29135.34,1833.40,0.6267,23.2927,0.077097,1.8980,0.6701,82.89,0.077659,223.34,0.2382,0.075147,243.47,1.3450,0.2057,32.89,12.6256
2023-08-07 02:00,29126.74,1833.01,0.6271,23.2846,0.077084,1.8980,0.6699,82.88,0.077585,223.39,0.2379,0.075070,243.47,1.3448,0.2055,32.79,12.6265
2023-08-07 02:05,29126.73,1833.01,0.6273,23.3018,0.077082,1.8985,0.6692,82.89,0.077570,223.39,0.2380,0.075051,243.45,1.3453,0.2056,32.78,12.6270
2023-08-07 02:10,29124.30,1832.72,0.6279,23.3259,0.076994,1.8977,0.6697,82.88,0.077543,223.47,0.2380,0.075064,243.50,1.3453,0.2053,32.82,12.6209
2023-08-07 02:15,29116.85,1832.10,0.6276,23.3709,0.076984,1.8972,0.6698,82.84,0.077525,223.41,0.2380,0.075084,243.50,1.3443,0.2053,32.75,12.6226
2023-08-07 02:20,29110.31,1831.49,0.6264,23.3166,0.076971,1.8963,0.6688,82.71,0.077420,223.41,0.2376,0.074956,243.31,1.3413,0.2050,32.77,12.6047
2023-08-07 02:25,29095.62,1830.05,0.6250,23.2441,0.076882,1.8943,0.6667,82.56,0.077231,222.82,0.2372,0.074816,243.03,1.3372,0.2047,32.64,12.5697
2023-08-07 02:30,29099.69,1830.32,0.6253,23.2365,0.076896,1.8933,0.6670,82.55,0.077296,222.89,0.2372,0.074765,243.03,1.3377,0.2045,32.61,12.5817
2023-08-07 02:35,29093.93,1830.03,0.6250,23.2782,0.076919,1.8943,0.6670,82.53,0.077321,222.79,0.2374,0.074766,243.06,1.3400,0.2046,32.66,12.5896
2023-08-07 02:40,29078.32,1829.02,0.6244,23.2487,0.076793,1.8911,0.6660,82.37,0.077225,222.52,0.2371,0.074494,242.95,1.3386,0.2043,32.68,12.5696
2023-08-07 02:45,29079.90,1828.92,0.6245,23.2468,0.076808,1.8914,0.6665,82.33,0.077186,222.41,0.2369,0.074449,242.86,1.3376,0.2042,32.53,12.5689
2023-08-07 02:50,29085.69,1829.25,0.6249,23.2515,0.076908,1.8942,0.6662,82.40,0.077277,222.66,0.2369,0.074538,243.04,1.3383,0.2044,32.50,12.5749
2023-08-07 02:55,29089.89,1829.84,0.6258,23.2967,0.076943,1.8939,0.6677,82.44,0.077347,223.05,0.2372,0.074508,243.00,1.3398,0.2044,32.56,12.5891
2023-08-07 03:00,29089.88,1829.96,0.6233,23.2254,0.076951,1.8931,0.6673,82.49,0.077259,222.89,0.2370,0.074413,243.21,1.3399,0.2045,32.51,12.5931
2023-08-07 03:05,29094.14,1829.92,0.6221,23.1885,0.076937,1.8912,0.6667,82.43,0.077209,222.68,0.2368,0.074357,243.07,1.3360,0.2044,32.46,12.5813
2023-08-07 03:10,29097.00,1829.92,0.6229,23.2022,0.076960,1.8920,0.6673,82.46,0.077298,222.84,0.2370,0.074300,243.07,1.3373,0.2043,32.47,12.5900
2023-08-07 03:15,29086.77,1829.80,0.6216,23.1854,0.076864,1.8906,0.6666,82.50,0.077144,222.63,0.2368,0.074250,242.97,1.3346,0.2042,32.43,12.5775
2023-08-07 03:20,29086.77,1830.39,0.6224,23.2136,0.076878,1.8914,0.6667,82.50,0.077164,222.82,0.2369,0.074217,242.92,1.3362,0.2041,32.48,12.5805
2023-08-07 03:25,29086.77,1830.15,0.6235,23.1900,0.076878,1.8935,0.6667,82.53,0.077238,222.83,0.2370,0.074249,242.93,1.3385,0.2041,32.47,12.5942
2023-08-07 03:30,29081.77,1830.63,0.6241,23.2092,0.076933,1.8929,0.6675,82.58,0.077235,223.08,0.2372,0.074300,243.14,1.3389,0.2048,32.52,12.6020
2023-08-07 03:35,29084.52,1830.63,0.6250,23.2108,0.077000,1.8951,0.6685,82.60,0.077340,223.06,0.2377,0.074378,243.46,1.3386,0.2044,32.55,12.6125
2023-08-07 03:40,29074.33,1830.63,0.6254,23.2565,0.076958,1.8986,0.6693,82.66,0.077440,223.18,0.2380,0.074352,243.51,1.3405,0.2047,32.60,12.6041
2023-08-07 03:45,29087.85,1831.93,0.6267,23.3414,0.077039,1.9040,0.6703,82.76,0.077585,223.20,0.2385,0.074525,243.70,1.3440,0.2052,32.63,12.6253
2023-08-07 03:50,29082.72,1831.90,0.6258,23.2672,0.076978,1.9017,0.6689,82.72,0.077442,222.79,0.2381,0.074316,243.59,1.3414,0.2049,32.59,12.6071
2023-08-07 03:55,29071.67,1831.73,0.6253,23.2709,0.076992,1.9017,0.6689,82.72,0.077524,222.71,0.2379,0.074307,243.60,1.3435,0.2046,32.63,12.6350
2023-08-07 04:00,29065.69,1831.17,0.6238,23.2177,0.076929,1.9002,0.6681,82.57,0.077409,222.46,0.2377,0.074170,243.43,1.3405,0.2044,32.61,12.6259
2023-08-07 04:05,29045.28,1828.54,0.6225,23.1452,0.076872,1.8969,0.6673,82.45,0.076966,221.95,0.2370,0.074198,243.18,1.3376,0.2044,32.54,12.5906
2023-08-07 04:10,29034.06,1828.01,0.6227,23.0577,0.076796,1.8969,0.6667,82.27,0.076884,219.44,0.2366,0.074262,243.03,1.3358,0.2039,32.48,12.5759
2023-08-07 04:15,29068.92,1831.58,0.6247,23.1520,0.076860,1.9063,0.6690,82.48,0.077024,220.20,0.2376,0.074477,243.14,1.3384,0.2040,32.59,12.5830
2023-08-07 04:20,29059.76,1830.46,0.6229,23.1014,0.076962,1.9065,0.6689,82.45,0.076984,219.53,0.2376,0.074400,243.55,1.3388,0.2042,32.52,12.6017
2023-08-07 04:25,29056.98,1829.59,0.6226,23.0997,0.077022,1.9039,0.6677,82.33,0.077025,219.48,0.2376,0.074365,243.54,1.3375,0.2040,32.58,12.6078
